predictor,PrcIncMSE,metric,region,iteration
p_mm_jfm.previous,0.4770844014441841,peak2z_length,North Great Plains,5
p_mm_amj.previous,-0.4225252147238403,peak2z_length,North Great Plains,5
pet_mm_cy.previous,3.4231741232739226,peak2z_length,North Great Plains,5
pet_mm_jas.previous,5.4258621333089705,peak2z_length,North Great Plains,5
pet_mm_ond.previous,1.3433727056339888,peak2z_length,North Great Plains,5
pet_mm_jfm.previous,3.4782976462638304,peak2z_length,North Great Plains,5
pet_mm_amj.previous,-1.209403150543057,peak2z_length,North Great Plains,5
T_max_c_cy.previous,2.3060839739272687,peak2z_length,North Great Plains,5
T_max_c_jas.previous,5.425001782947484,peak2z_length,North Great Plains,5
T_max_c_ond.previous,3.351225055389407,peak2z_length,North Great Plains,5
T_max_c_jfm.previous,5.236315156925141,peak2z_length,North Great Plains,5
T_max_c_amj.previous,-0.45463241736156834,peak2z_length,North Great Plains,5
swe_mm_cy.previous,2.9098122130985895,peak2z_length,North Great Plains,5
swe_mm_jas.previous,-3.0685592962773045,peak2z_length,North Great Plains,5
swe_mm_ond.previous,3.437018511578953,peak2z_length,North Great Plains,5
swe_mm_jfm.previous,3.446129750412117,peak2z_length,North Great Plains,5
swe_mm_amj.previous,2.3819411515482987,peak2z_length,North Great Plains,5
p.pet_cy.previous,3.8698250297677768,peak2z_length,North Great Plains,5
swe.p_cy.previous,2.7914161041646155,peak2z_length,North Great Plains,5
p.pet_jfm.previous,2.661211364166109,peak2z_length,North Great Plains,5
swe.p_jfm.previous,3.2060244573702494,peak2z_length,North Great Plains,5
p.pet_amj.previous,0.052083741523007286,peak2z_length,North Great Plains,5
swe.p_amj.previous,1.6959822295202387,peak2z_length,North Great Plains,5
p.pet_jas.previous,5.5281482697074225,peak2z_length,North Great Plains,5
swe.p_jas.previous,-0.6507880873728648,peak2z_length,North Great Plains,5
p.pet_ond.previous,2.470209079216333,peak2z_length,North Great Plains,5
swe.p_ond.previous,1.1237240763328973,peak2z_length,North Great Plains,5
dams_n,4.550759976214441,peak2z_length,North Great Plains,5
maxstorage_af,3.72535528704765,peak2z_length,North Great Plains,5
normstorage_af,4.288081446592122,peak2z_length,North Great Plains,5
majordams_n,5.999860660294622,peak2z_length,North Great Plains,5
wuse_mm,7.048731963548859,peak2z_length,North Great Plains,5
irrig_prc,5.7873371538902285,peak2z_length,North Great Plains,5
lulc_water_prc,10.390053156226514,peak2z_length,North Great Plains,5
