predictor,PrcIncMSE,metric,region,iteration
p.pet_cy.previous,13.430576405700425,zeroflowfirst,Mediterranean California,3
swe.p_cy.previous,5.714011201423948,zeroflowfirst,Mediterranean California,3
p.pet_jfm.previous,9.24900883689849,zeroflowfirst,Mediterranean California,3
swe.p_jfm.previous,3.7040632263787017,zeroflowfirst,Mediterranean California,3
p.pet_amj.previous,2.1958480129867506,zeroflowfirst,Mediterranean California,3
swe.p_amj.previous,4.414799116333546,zeroflowfirst,Mediterranean California,3
p.pet_jas.previous,5.75405413127297,zeroflowfirst,Mediterranean California,3
swe.p_jas.previous,-0.8921316608960412,zeroflowfirst,Mediterranean California,3
p.pet_ond.previous,5.508528681478573,zeroflowfirst,Mediterranean California,3
swe.p_ond.previous,3.433351288093333,zeroflowfirst,Mediterranean California,3
dams_n,9.644549770379895,zeroflowfirst,Mediterranean California,3
maxstorage_af,11.373757655042821,zeroflowfirst,Mediterranean California,3
normstorage_af,9.209287992105677,zeroflowfirst,Mediterranean California,3
majordams_n,8.024952214746717,zeroflowfirst,Mediterranean California,3
wuse_mm,14.647703561746695,zeroflowfirst,Mediterranean California,3
irrig_prc,11.47406529412197,zeroflowfirst,Mediterranean California,3
lulc_water_prc,10.975816395482278,zeroflowfirst,Mediterranean California,3
lulc_dev_prc,10.718299989557314,zeroflowfirst,Mediterranean California,3
lulc_wetland_prc,6.517494737836578,zeroflowfirst,Mediterranean California,3
lulc_forest_prc,11.611264422034749,zeroflowfirst,Mediterranean California,3
lulc_barren_prc,15.83768082198712,zeroflowfirst,Mediterranean California,3
lulc_grass_prc,8.273595217258421,zeroflowfirst,Mediterranean California,3
lulc_ag_prc,12.010234782093747,zeroflowfirst,Mediterranean California,3
drain_sqkm,9.239850727810936,zeroflowfirst,Mediterranean California,3
elev_mean_m_basin,8.749155798180865,zeroflowfirst,Mediterranean California,3
slope_pct,8.142479636706776,zeroflowfirst,Mediterranean California,3
awcave,7.777212373240536,zeroflowfirst,Mediterranean California,3
permave,8.181481178873394,zeroflowfirst,Mediterranean California,3
topwet,13.77173637452291,zeroflowfirst,Mediterranean California,3
depth_bedrock_m,16.672441659074284,zeroflowfirst,Mediterranean California,3
porosity,11.897318232936145,zeroflowfirst,Mediterranean California,3
storage_m,14.388907508604358,zeroflowfirst,Mediterranean California,3
clayave,7.77649361409265,zeroflowfirst,Mediterranean California,3
siltave,11.683250470690592,zeroflowfirst,Mediterranean California,3
sandave,8.217473659429368,zeroflowfirst,Mediterranean California,3
p_mm_cy,3.7589144402444594,zeroflowfirst,Mediterranean California,4
p_mm_jas,0.9404704739299307,zeroflowfirst,Mediterranean California,4
p_mm_ond,4.286526139973105,zeroflowfirst,Mediterranean California,4
p_mm_jfm,4.082157390830973,zeroflowfirst,Mediterranean California,4
p_mm_amj,7.513025205094858,zeroflowfirst,Mediterranean California,4
pet_mm_cy,3.036099548776213,zeroflowfirst,Mediterranean California,4
pet_mm_jas,5.2413171702649235,zeroflowfirst,Mediterranean California,4
pet_mm_ond,3.810179960052235,zeroflowfirst,Mediterranean California,4
pet_mm_jfm,3.377734879637159,zeroflowfirst,Mediterranean California,4
pet_mm_amj,5.438868287178917,zeroflowfirst,Mediterranean California,4
T_max_c_cy,5.503700206174528,zeroflowfirst,Mediterranean California,4
T_max_c_jas,6.483033875388038,zeroflowfirst,Mediterranean California,4
T_max_c_ond,4.950223697978629,zeroflowfirst,Mediterranean California,4
T_max_c_jfm,4.924643171114116,zeroflowfirst,Mediterranean California,4
T_max_c_amj,5.611192408797449,zeroflowfirst,Mediterranean California,4
swe_mm_cy,3.001640490620248,zeroflowfirst,Mediterranean California,4
swe_mm_jas,-0.03218703635894813,zeroflowfirst,Mediterranean California,4
swe_mm_ond,2.015257254853767,zeroflowfirst,Mediterranean California,4
swe_mm_jfm,1.7509023932896308,zeroflowfirst,Mediterranean California,4
swe_mm_amj,3.7909757963306108,zeroflowfirst,Mediterranean California,4
p.pet_cy,1.366778025829403,zeroflowfirst,Mediterranean California,4
swe.p_cy,3.7086036559734192,zeroflowfirst,Mediterranean California,4
p.pet_jfm,2.879656887099985,zeroflowfirst,Mediterranean California,4
swe.p_jfm,4.526228191402537,zeroflowfirst,Mediterranean California,4
p.pet_amj,7.34761562315583,zeroflowfirst,Mediterranean California,4
swe.p_amj,4.644318345892571,zeroflowfirst,Mediterranean California,4
p.pet_jas,0.5122644424099079,zeroflowfirst,Mediterranean California,4
swe.p_jas,0.6089086494372163,zeroflowfirst,Mediterranean California,4
p.pet_ond,4.02392276127154,zeroflowfirst,Mediterranean California,4
swe.p_ond,2.9520721549784135,zeroflowfirst,Mediterranean California,4
p_mm_cy.previous,10.392855395275726,zeroflowfirst,Mediterranean California,4
p_mm_jas.previous,6.03434154581069,zeroflowfirst,Mediterranean California,4
p_mm_ond.previous,4.213289689315914,zeroflowfirst,Mediterranean California,4
p_mm_jfm.previous,4.929960095140426,zeroflowfirst,Mediterranean California,4
p_mm_amj.previous,2.187613861269702,zeroflowfirst,Mediterranean California,4
pet_mm_cy.previous,4.889329985093638,zeroflowfirst,Mediterranean California,4
pet_mm_jas.previous,4.569562863082588,zeroflowfirst,Mediterranean California,4
pet_mm_ond.previous,5.513058197335448,zeroflowfirst,Mediterranean California,4
pet_mm_jfm.previous,12.356554403877492,zeroflowfirst,Mediterranean California,4
pet_mm_amj.previous,3.4517119703967136,zeroflowfirst,Mediterranean California,4
T_max_c_cy.previous,5.031284980051695,zeroflowfirst,Mediterranean California,4
T_max_c_jas.previous,5.8027244588909515,zeroflowfirst,Mediterranean California,4
