predictor,PrcIncMSE,metric,region,iteration
swe.p_amj.previous,4.1127511204588085,peak2z_length,South Great Plains,4
p.pet_jas.previous,2.4719008956512942,peak2z_length,South Great Plains,4
swe.p_jas.previous,1.4837298649360968,peak2z_length,South Great Plains,4
p.pet_ond.previous,4.651733458328489,peak2z_length,South Great Plains,4
swe.p_ond.previous,5.295027556898755,peak2z_length,South Great Plains,4
dams_n,6.200497221085384,peak2z_length,South Great Plains,4
maxstorage_af,9.467148914960063,peak2z_length,South Great Plains,4
normstorage_af,4.933234823259937,peak2z_length,South Great Plains,4
majordams_n,17.206061010836635,peak2z_length,South Great Plains,4
wuse_mm,14.565744193599018,peak2z_length,South Great Plains,4
irrig_prc,10.390119537673769,peak2z_length,South Great Plains,4
lulc_water_prc,13.470505713710958,peak2z_length,South Great Plains,4
lulc_dev_prc,8.057209361990806,peak2z_length,South Great Plains,4
lulc_wetland_prc,10.83329850755725,peak2z_length,South Great Plains,4
lulc_forest_prc,13.264508809281907,peak2z_length,South Great Plains,4
lulc_barren_prc,10.013226038388424,peak2z_length,South Great Plains,4
lulc_grass_prc,10.966838114402561,peak2z_length,South Great Plains,4
lulc_ag_prc,10.46323701273904,peak2z_length,South Great Plains,4
drain_sqkm,16.58528812237158,peak2z_length,South Great Plains,4
elev_mean_m_basin,8.923844846491049,peak2z_length,South Great Plains,4
slope_pct,14.250490835939088,peak2z_length,South Great Plains,4
awcave,5.462576662601552,peak2z_length,South Great Plains,4
permave,7.393638826896056,peak2z_length,South Great Plains,4
topwet,7.427934518225675,peak2z_length,South Great Plains,4
depth_bedrock_m,12.743061979635934,peak2z_length,South Great Plains,4
porosity,12.03238671695471,peak2z_length,South Great Plains,4
storage_m,7.056773785540679,peak2z_length,South Great Plains,4
clayave,6.801017651536494,peak2z_length,South Great Plains,4
siltave,9.124109467425853,peak2z_length,South Great Plains,4
sandave,9.71956055732531,peak2z_length,South Great Plains,4
p_mm_cy,4.769773243022655,peak2z_length,South Great Plains,5
p_mm_jas,4.063559248002339,peak2z_length,South Great Plains,5
p_mm_ond,2.9070396419731024,peak2z_length,South Great Plains,5
p_mm_jfm,3.3889748536865394,peak2z_length,South Great Plains,5
p_mm_amj,6.162766970971438,peak2z_length,South Great Plains,5
pet_mm_cy,4.6921339379320885,peak2z_length,South Great Plains,5
pet_mm_jas,2.960118046249128,peak2z_length,South Great Plains,5
pet_mm_ond,3.640687627331566,peak2z_length,South Great Plains,5
pet_mm_jfm,2.7620185111950786,peak2z_length,South Great Plains,5
pet_mm_amj,6.200365179899373,peak2z_length,South Great Plains,5
T_max_c_cy,3.6825018576690085,peak2z_length,South Great Plains,5
T_max_c_jas,5.382307023131619,peak2z_length,South Great Plains,5
T_max_c_ond,2.4957281111834,peak2z_length,South Great Plains,5
T_max_c_jfm,4.322823928912752,peak2z_length,South Great Plains,5
T_max_c_amj,6.619995042448899,peak2z_length,South Great Plains,5
swe_mm_cy,4.000729174443601,peak2z_length,South Great Plains,5
swe_mm_jas,1.3934398240372576,peak2z_length,South Great Plains,5
swe_mm_ond,3.441795898764557,peak2z_length,South Great Plains,5
swe_mm_jfm,4.784187264911049,peak2z_length,South Great Plains,5
swe_mm_amj,1.3537481049828635,peak2z_length,South Great Plains,5
p.pet_cy,5.836741783606008,peak2z_length,South Great Plains,5
swe.p_cy,4.108873184797652,peak2z_length,South Great Plains,5
p.pet_jfm,3.2684433346105846,peak2z_length,South Great Plains,5
swe.p_jfm,3.314546949925516,peak2z_length,South Great Plains,5
p.pet_amj,5.428884354805268,peak2z_length,South Great Plains,5
swe.p_amj,2.066309358332931,peak2z_length,South Great Plains,5
p.pet_jas,3.7606685565935236,peak2z_length,South Great Plains,5
swe.p_jas,-0.42070343443961167,peak2z_length,South Great Plains,5
p.pet_ond,2.983177838634875,peak2z_length,South Great Plains,5
swe.p_ond,3.6497987741088997,peak2z_length,South Great Plains,5
p_mm_cy.previous,5.2179089251670066,peak2z_length,South Great Plains,5
p_mm_jas.previous,2.1375897380523763,peak2z_length,South Great Plains,5
p_mm_ond.previous,2.9796580319396693,peak2z_length,South Great Plains,5
