predictor,PrcIncMSE,metric,region,iteration
swe.p_amj.previous,3.726111589243598,peak2z_length,Mediterranean California,4
p.pet_jas.previous,4.117187708875659,peak2z_length,Mediterranean California,4
swe.p_jas.previous,1.5529859331285472,peak2z_length,Mediterranean California,4
p.pet_ond.previous,4.218344095320237,peak2z_length,Mediterranean California,4
swe.p_ond.previous,4.927920648283714,peak2z_length,Mediterranean California,4
dams_n,3.5252412802587525,peak2z_length,Mediterranean California,4
maxstorage_af,6.82465097958414,peak2z_length,Mediterranean California,4
normstorage_af,5.60511969421336,peak2z_length,Mediterranean California,4
majordams_n,1.8823916674824173,peak2z_length,Mediterranean California,4
wuse_mm,17.157191331868226,peak2z_length,Mediterranean California,4
irrig_prc,9.856438074573507,peak2z_length,Mediterranean California,4
lulc_water_prc,9.801971617759227,peak2z_length,Mediterranean California,4
lulc_dev_prc,16.224572585650808,peak2z_length,Mediterranean California,4
lulc_wetland_prc,7.839454345913006,peak2z_length,Mediterranean California,4
lulc_forest_prc,10.436793444019271,peak2z_length,Mediterranean California,4
lulc_barren_prc,9.677969528160082,peak2z_length,Mediterranean California,4
lulc_grass_prc,8.26428250307943,peak2z_length,Mediterranean California,4
lulc_ag_prc,9.805651580076876,peak2z_length,Mediterranean California,4
drain_sqkm,7.805850252795065,peak2z_length,Mediterranean California,4
elev_mean_m_basin,5.84032058044019,peak2z_length,Mediterranean California,4
slope_pct,7.019786185133337,peak2z_length,Mediterranean California,4
awcave,4.0049514436694515,peak2z_length,Mediterranean California,4
permave,4.983274312964199,peak2z_length,Mediterranean California,4
topwet,5.969118572110485,peak2z_length,Mediterranean California,4
depth_bedrock_m,15.18532315201661,peak2z_length,Mediterranean California,4
porosity,6.934439149310168,peak2z_length,Mediterranean California,4
storage_m,9.46800379413097,peak2z_length,Mediterranean California,4
clayave,5.172648222255334,peak2z_length,Mediterranean California,4
siltave,7.389154303641104,peak2z_length,Mediterranean California,4
sandave,5.13668139443382,peak2z_length,Mediterranean California,4
p_mm_cy,4.34808764311398,peak2z_length,Mediterranean California,5
p_mm_jas,6.1255013698831755,peak2z_length,Mediterranean California,5
p_mm_ond,5.523797613563777,peak2z_length,Mediterranean California,5
p_mm_jfm,2.1989541281116574,peak2z_length,Mediterranean California,5
p_mm_amj,0.723069992715348,peak2z_length,Mediterranean California,5
pet_mm_cy,7.041130868262163,peak2z_length,Mediterranean California,5
pet_mm_jas,8.273502776291041,peak2z_length,Mediterranean California,5
pet_mm_ond,6.476112886727395,peak2z_length,Mediterranean California,5
pet_mm_jfm,5.64171338833513,peak2z_length,Mediterranean California,5
pet_mm_amj,4.289628818168305,peak2z_length,Mediterranean California,5
T_max_c_cy,6.039126436631685,peak2z_length,Mediterranean California,5
T_max_c_jas,8.448327985832107,peak2z_length,Mediterranean California,5
T_max_c_ond,3.048081224612701,peak2z_length,Mediterranean California,5
T_max_c_jfm,6.724988894473836,peak2z_length,Mediterranean California,5
T_max_c_amj,6.218093591962231,peak2z_length,Mediterranean California,5
swe_mm_cy,3.2348005944338416,peak2z_length,Mediterranean California,5
swe_mm_jas,-2.1216265919408666,peak2z_length,Mediterranean California,5
swe_mm_ond,3.117479792371771,peak2z_length,Mediterranean California,5
swe_mm_jfm,3.700596768016653,peak2z_length,Mediterranean California,5
swe_mm_amj,3.3221902271978765,peak2z_length,Mediterranean California,5
p.pet_cy,4.983291343075067,peak2z_length,Mediterranean California,5
swe.p_cy,3.8807950258008863,peak2z_length,Mediterranean California,5
p.pet_jfm,3.417278291638489,peak2z_length,Mediterranean California,5
swe.p_jfm,3.038486799859271,peak2z_length,Mediterranean California,5
p.pet_amj,0.4016834598610746,peak2z_length,Mediterranean California,5
swe.p_amj,2.8566910294460888,peak2z_length,Mediterranean California,5
p.pet_jas,5.288522623516388,peak2z_length,Mediterranean California,5
swe.p_jas,-0.9531965075684322,peak2z_length,Mediterranean California,5
p.pet_ond,4.769319800708944,peak2z_length,Mediterranean California,5
swe.p_ond,3.944020195815257,peak2z_length,Mediterranean California,5
p_mm_cy.previous,-0.6700510917668843,peak2z_length,Mediterranean California,5
p_mm_jas.previous,2.486751196399835,peak2z_length,Mediterranean California,5
p_mm_ond.previous,2.3336940622654603,peak2z_length,Mediterranean California,5
p_mm_jfm.previous,2.726110513972433,peak2z_length,Mediterranean California,5
p_mm_amj.previous,1.5995083977815998,peak2z_length,Mediterranean California,5
pet_mm_cy.previous,6.633798982941351,peak2z_length,Mediterranean California,5
pet_mm_jas.previous,6.402676738282346,peak2z_length,Mediterranean California,5
pet_mm_ond.previous,7.086250817490555,peak2z_length,Mediterranean California,5
pet_mm_jfm.previous,5.931499202516206,peak2z_length,Mediterranean California,5
pet_mm_amj.previous,1.4647721585717377,peak2z_length,Mediterranean California,5
T_max_c_cy.previous,6.201711899221618,peak2z_length,Mediterranean California,5
T_max_c_jas.previous,5.526505620836366,peak2z_length,Mediterranean California,5
T_max_c_ond.previous,6.6450751085981326,peak2z_length,Mediterranean California,5
T_max_c_jfm.previous,2.5676293945436,peak2z_length,Mediterranean California,5
T_max_c_amj.previous,3.0361363300736373,peak2z_length,Mediterranean California,5
swe_mm_cy.previous,3.694505837425143,peak2z_length,Mediterranean California,5
swe_mm_jas.previous,-2.2897291003801974,peak2z_length,Mediterranean California,5
swe_mm_ond.previous,6.06911373638491,peak2z_length,Mediterranean California,5
swe_mm_jfm.previous,3.591123705584671,peak2z_length,Mediterranean California,5
swe_mm_amj.previous,0.9287593708372517,peak2z_length,Mediterranean California,5
p.pet_cy.previous,2.2109365677256756,peak2z_length,Mediterranean California,5
swe.p_cy.previous,5.237665941840891,peak2z_length,Mediterranean California,5
p.pet_jfm.previous,0.5383531966560342,peak2z_length,Mediterranean California,5
swe.p_jfm.previous,6.925650692888998,peak2z_length,Mediterranean California,5
p.pet_amj.previous,2.0632401814682284,peak2z_length,Mediterranean California,5
swe.p_amj.previous,5.2917962971365835,peak2z_length,Mediterranean California,5
p.pet_jas.previous,3.181738117949082,peak2z_length,Mediterranean California,5
swe.p_jas.previous,0.10095711416797677,peak2z_length,Mediterranean California,5
p.pet_ond.previous,1.9917806180823994,peak2z_length,Mediterranean California,5
