mtry,trees,min_n,.metric,.estimator,mean,n,std_err,.config,metric
3,1450,21,mae,standard,0.150460099024863,5,0.009000822897150106,Model407,annualnoflowdays
3,1450,21,rmse,standard,0.19720652268209163,5,0.013189076615984702,Model407,annualnoflowdays
3,1450,21,rsq,standard,0.2765698755185499,5,0.03511548982916237,Model407,annualnoflowdays
3,1650,21,mae,standard,0.1509821569050726,5,0.008844462154530108,Model408,annualnoflowdays
3,1650,21,rmse,standard,0.19770825598622083,5,0.01301503515570583,Model408,annualnoflowdays
3,1650,21,rsq,standard,0.2729213214836786,5,0.034483512244991625,Model408,annualnoflowdays
4,250,21,mae,standard,0.1515986962955847,5,0.008774633072758553,Model409,annualnoflowdays
4,250,21,rmse,standard,0.19794518822167875,5,0.013170980292780222,Model409,annualnoflowdays
4,250,21,rsq,standard,0.2727742175964945,5,0.036230457982348155,Model409,annualnoflowdays
4,450,21,mae,standard,0.15125662564679926,5,0.009167117395354144,Model410,annualnoflowdays
4,450,21,rmse,standard,0.19750649561927183,5,0.013455622707920256,Model410,annualnoflowdays
4,450,21,rsq,standard,0.2760986929310135,5,0.037499244459517474,Model410,annualnoflowdays
4,650,21,mae,standard,0.15135289970543767,5,0.008755129462935782,Model411,annualnoflowdays
4,650,21,rmse,standard,0.19796639786675357,5,0.012965968533171385,Model411,annualnoflowdays
4,650,21,rsq,standard,0.2711930878071061,5,0.033309010602586446,Model411,annualnoflowdays
4,850,21,mae,standard,0.15136780396475408,5,0.008923774022391659,Model412,annualnoflowdays
4,850,21,rmse,standard,0.1978154207183057,5,0.013179727675143292,Model412,annualnoflowdays
4,850,21,rsq,standard,0.27198185648402073,5,0.035312461262873907,Model412,annualnoflowdays
4,1050,21,mae,standard,0.15125889527513597,5,0.00892418411869545,Model413,annualnoflowdays
4,1050,21,rmse,standard,0.1975413975873406,5,0.013234073284487119,Model413,annualnoflowdays
4,1050,21,rsq,standard,0.2748995601259651,5,0.03555605437364283,Model413,annualnoflowdays
4,1250,21,mae,standard,0.15150028744881516,5,0.008968886428643767,Model414,annualnoflowdays
4,1250,21,rmse,standard,0.19824097801178667,5,0.013154051388167842,Model414,annualnoflowdays
4,1250,21,rsq,standard,0.2698406077325219,5,0.035181470757497765,Model414,annualnoflowdays
4,1450,21,mae,standard,0.15111216509580766,5,0.008966492313642497,Model415,annualnoflowdays
4,1450,21,rmse,standard,0.19785842203055465,5,0.01330583548567803,Model415,annualnoflowdays
4,1450,21,rsq,standard,0.27245044719944883,5,0.035955352591524596,Model415,annualnoflowdays
4,1650,21,mae,standard,0.15114251395693476,5,0.009101826933552784,Model416,annualnoflowdays
4,1650,21,rmse,standard,0.19780076272904265,5,0.013326350389563129,Model416,annualnoflowdays
4,1650,21,rsq,standard,0.27308154946899293,5,0.0367026908990662,Model416,annualnoflowdays
6,250,21,mae,standard,0.1518337390426184,5,0.00911536230140524,Model417,annualnoflowdays
6,250,21,rmse,standard,0.1982828120031776,5,0.013317933923432631,Model417,annualnoflowdays
6,250,21,rsq,standard,0.2691411569081683,5,0.035812081763232834,Model417,annualnoflowdays
6,450,21,mae,standard,0.15134351274114613,5,0.008799366469519378,Model418,annualnoflowdays
6,450,21,rmse,standard,0.19833359610794446,5,0.012928901208002998,Model418,annualnoflowdays
6,450,21,rsq,standard,0.26878197623865574,5,0.032921498376857955,Model418,annualnoflowdays
6,650,21,mae,standard,0.1514186110651548,5,0.008453066127768244,Model419,annualnoflowdays
6,650,21,rmse,standard,0.19832290499777758,5,0.012812705747902383,Model419,annualnoflowdays
6,650,21,rsq,standard,0.26915829983166584,5,0.03377140823931962,Model419,annualnoflowdays
6,850,21,mae,standard,0.15127513012575092,5,0.008752351457520268,Model420,annualnoflowdays
6,850,21,rmse,standard,0.19818430855492541,5,0.013097771800566656,Model420,annualnoflowdays
6,850,21,rsq,standard,0.270821957100602,5,0.03563982408974479,Model420,annualnoflowdays
6,1050,21,mae,standard,0.1513230311751333,5,0.00866352028322085,Model421,annualnoflowdays
6,1050,21,rmse,standard,0.19797730831846153,5,0.01303308707801825,Model421,annualnoflowdays
6,1050,21,rsq,standard,0.27245073873030246,5,0.03509352675590394,Model421,annualnoflowdays
6,1250,21,mae,standard,0.15184037039456455,5,0.008637951588666808,Model422,annualnoflowdays
6,1250,21,rmse,standard,0.19843577499773352,5,0.01285410724857302,Model422,annualnoflowdays
6,1250,21,rsq,standard,0.2679235745686205,5,0.033982450590830285,Model422,annualnoflowdays
6,1450,21,mae,standard,0.1518615791052474,5,0.008833613211300037,Model423,annualnoflowdays
6,1450,21,rmse,standard,0.19850158086058559,5,0.013148244992070615,Model423,annualnoflowdays
6,1450,21,rsq,standard,0.2680823988753101,5,0.03547374107424074,Model423,annualnoflowdays
6,1650,21,mae,standard,0.1518220877763257,5,0.008781734891916068,Model424,annualnoflowdays
6,1650,21,rmse,standard,0.19843218602117862,5,0.013000349562002512,Model424,annualnoflowdays
6,1650,21,rsq,standard,0.26858997612624774,5,0.034867751586160955,Model424,annualnoflowdays
7,250,21,mae,standard,0.15206370262336524,5,0.008694906574615106,Model425,annualnoflowdays
7,250,21,rmse,standard,0.19812820389326155,5,0.013250476031696289,Model425,annualnoflowdays
7,250,21,rsq,standard,0.2717566113374603,5,0.03500247131969057,Model425,annualnoflowdays
7,450,21,mae,standard,0.15236955498968494,5,0.008757286310156931,Model426,annualnoflowdays
7,450,21,rmse,standard,0.19870469963323498,5,0.012975454802154623,Model426,annualnoflowdays
7,450,21,rsq,standard,0.2674065108080961,5,0.03536978604058273,Model426,annualnoflowdays
7,650,21,mae,standard,0.1522047794008097,5,0.008743068696376876,Model427,annualnoflowdays
7,650,21,rmse,standard,0.19856173446256425,5,0.013053986537909257,Model427,annualnoflowdays
7,650,21,rsq,standard,0.26708816999151475,5,0.034253895682833595,Model427,annualnoflowdays
7,850,21,mae,standard,0.15160628922652095,5,0.008961492647588564,Model428,annualnoflowdays
7,850,21,rmse,standard,0.1983213897113077,5,0.013308619967475122,Model428,annualnoflowdays
7,850,21,rsq,standard,0.26981808738832563,5,0.03691824894859464,Model428,annualnoflowdays
7,1050,21,mae,standard,0.15214744258336454,5,0.008490658706454112,Model429,annualnoflowdays
7,1050,21,rmse,standard,0.1990757365899024,5,0.01280194759513597,Model429,annualnoflowdays
7,1050,21,rsq,standard,0.26316222081790536,5,0.03319970525367176,Model429,annualnoflowdays
7,1250,21,mae,standard,0.15211428750855696,5,0.00866191408373731,Model430,annualnoflowdays
7,1250,21,rmse,standard,0.19878418409215287,5,0.013064226401840247,Model430,annualnoflowdays
7,1250,21,rsq,standard,0.26669537842427893,5,0.03509711882641844,Model430,annualnoflowdays
7,1450,21,mae,standard,0.1517301385704582,5,0.008899848598155844,Model431,annualnoflowdays
7,1450,21,rmse,standard,0.1981829599939769,5,0.013148204693907626,Model431,annualnoflowdays
7,1450,21,rsq,standard,0.27122302525595354,5,0.035926458491234825,Model431,annualnoflowdays
7,1650,21,mae,standard,0.15203744513493495,5,0.008595735643865624,Model432,annualnoflowdays
7,1650,21,rmse,standard,0.19872800161513363,5,0.01298116388548672,Model432,annualnoflowdays
7,1650,21,rsq,standard,0.26695086790657663,5,0.03445859295409537,Model432,annualnoflowdays
8,250,21,mae,standard,0.15178164551293746,5,0.008884003226396852,Model433,annualnoflowdays
8,250,21,rmse,standard,0.19906349432212822,5,0.013218433429948499,Model433,annualnoflowdays
8,250,21,rsq,standard,0.2639245563957927,5,0.034687247355404564,Model433,annualnoflowdays
8,450,21,mae,standard,0.15169940899573356,5,0.008529365273352395,Model434,annualnoflowdays
8,450,21,rmse,standard,0.19854634772987756,5,0.013132307224226808,Model434,annualnoflowdays
8,450,21,rsq,standard,0.26841356232206887,5,0.03596594691510704,Model434,annualnoflowdays
8,650,21,mae,standard,0.1523015512854362,5,0.008476629364072895,Model435,annualnoflowdays
8,650,21,rmse,standard,0.19863959143928686,5,0.012855150275578361,Model435,annualnoflowdays
8,650,21,rsq,standard,0.2674920349872701,5,0.033969200392148236,Model435,annualnoflowdays
8,850,21,mae,standard,0.15163953846833236,5,0.008825805399909384,Model436,annualnoflowdays
8,850,21,rmse,standard,0.19842266800115482,5,0.013202238358798753,Model436,annualnoflowdays
8,850,21,rsq,standard,0.26954468948878596,5,0.03557667063697646,Model436,annualnoflowdays
8,1050,21,mae,standard,0.15242392188167164,5,0.008636460598477204,Model437,annualnoflowdays
8,1050,21,rmse,standard,0.19917473040937156,5,0.012994081889662211,Model437,annualnoflowdays
8,1050,21,rsq,standard,0.2643198811537141,5,0.03455161314663229,Model437,annualnoflowdays
8,1250,21,mae,standard,0.15220466780153588,5,0.008568839343194126,Model438,annualnoflowdays
8,1250,21,rmse,standard,0.19865877639912602,5,0.012978306602450548,Model438,annualnoflowdays
8,1250,21,rsq,standard,0.26749105161914927,5,0.0351001374816373,Model438,annualnoflowdays
8,1450,21,mae,standard,0.15234058165514527,5,0.008622285400936262,Model439,annualnoflowdays
8,1450,21,rmse,standard,0.19920759005515246,5,0.012943723825456891,Model439,annualnoflowdays
8,1450,21,rsq,standard,0.26389156650040624,5,0.034054303181284135,Model439,annualnoflowdays
8,1650,21,mae,standard,0.15181561931144558,5,0.008593789860770086,Model440,annualnoflowdays
8,1650,21,rmse,standard,0.1986542617365022,5,0.012854289378546883,Model440,annualnoflowdays
8,1650,21,rsq,standard,0.2676857681446976,5,0.03483318983815372,Model440,annualnoflowdays
10,250,21,mae,standard,0.15253943092259986,5,0.008441717556511328,Model441,annualnoflowdays
10,250,21,rmse,standard,0.1993878377030566,5,0.01269999460486338,Model441,annualnoflowdays
10,250,21,rsq,standard,0.2628332108057957,5,0.03263285006532062,Model441,annualnoflowdays
10,450,21,mae,standard,0.15206754635247857,5,0.008544250625722402,Model442,annualnoflowdays
10,450,21,rmse,standard,0.1987911369015497,5,0.012940821015268026,Model442,annualnoflowdays
10,450,21,rsq,standard,0.2664281181522808,5,0.033693691932477086,Model442,annualnoflowdays
10,650,21,mae,standard,0.15211606814838005,5,0.00853237072615809,Model443,annualnoflowdays
10,650,21,rmse,standard,0.19874836287859338,5,0.012798240018514803,Model443,annualnoflowdays
10,650,21,rsq,standard,0.2674752546844129,5,0.034575788927198606,Model443,annualnoflowdays
10,850,21,mae,standard,0.1522003395793626,5,0.008651699470666676,Model444,annualnoflowdays
10,850,21,rmse,standard,0.19883889216223294,5,0.013028921261010644,Model444,annualnoflowdays
10,850,21,rsq,standard,0.2665095844264603,5,0.03469135240882929,Model444,annualnoflowdays
10,1050,21,mae,standard,0.15279151730268065,5,0.008531777937800562,Model445,annualnoflowdays
10,1050,21,rmse,standard,0.19933564987230018,5,0.013031097517614894,Model445,annualnoflowdays
10,1050,21,rsq,standard,0.26324307490985066,5,0.034799564316756744,Model445,annualnoflowdays
10,1250,21,mae,standard,0.15239892634806695,5,0.008509347023114754,Model446,annualnoflowdays
10,1250,21,rmse,standard,0.1988354589759833,5,0.012917333597511016,Model446,annualnoflowdays
10,1250,21,rsq,standard,0.2660682345567396,5,0.034033183364077305,Model446,annualnoflowdays
10,1450,21,mae,standard,0.15246601240596244,5,0.008491551264470138,Model447,annualnoflowdays
10,1450,21,rmse,standard,0.19895225772558123,5,0.012873872787328733,Model447,annualnoflowdays
10,1450,21,rsq,standard,0.2654368914287704,5,0.03379198368318042,Model447,annualnoflowdays
10,1650,21,mae,standard,0.15218373322532322,5,0.008576020177490198,Model448,annualnoflowdays
10,1650,21,rmse,standard,0.19906016972298868,5,0.013012430626777647,Model448,annualnoflowdays
10,1650,21,rsq,standard,0.26535145655046694,5,0.034640393426544035,Model448,annualnoflowdays
1,250,25,mae,standard,0.15039384441280895,5,0.009072405066442354,Model449,annualnoflowdays
1,250,25,rmse,standard,0.19790621316091972,5,0.013126344379935175,Model449,annualnoflowdays
1,250,25,rsq,standard,0.2726883403402034,5,0.034163850293296494,Model449,annualnoflowdays
1,450,25,mae,standard,0.1509231807157459,5,0.00935831245640689,Model450,annualnoflowdays
1,450,25,rmse,standard,0.19746290717035553,5,0.013334822710712157,Model450,annualnoflowdays
1,450,25,rsq,standard,0.27694591631219756,5,0.0351892842539023,Model450,annualnoflowdays
1,650,25,mae,standard,0.15141030816037185,5,0.009230051099273256,Model451,annualnoflowdays
1,650,25,rmse,standard,0.19852236613133675,5,0.013331384526672494,Model451,annualnoflowdays
1,650,25,rsq,standard,0.26873302849546293,5,0.03418970837316409,Model451,annualnoflowdays
1,850,25,mae,standard,0.15073772832584648,5,0.009317130077992676,Model452,annualnoflowdays
1,850,25,rmse,standard,0.19764883326739902,5,0.013269426122820968,Model452,annualnoflowdays
1,850,25,rsq,standard,0.27466751840239767,5,0.03307498057684688,Model452,annualnoflowdays
1,1050,25,mae,standard,0.15082482031084665,5,0.009427674718132346,Model453,annualnoflowdays
1,1050,25,rmse,standard,0.19783196858261823,5,0.013472543427554825,Model453,annualnoflowdays
1,1050,25,rsq,standard,0.2740695619823474,5,0.03603480057023394,Model453,annualnoflowdays
1,1250,25,mae,standard,0.15075538603428948,5,0.00918547100647079,Model454,annualnoflowdays
1,1250,25,rmse,standard,0.19790102663330225,5,0.013265352248861315,Model454,annualnoflowdays
1,1250,25,rsq,standard,0.27311995887676044,5,0.03422781478658205,Model454,annualnoflowdays
1,1450,25,mae,standard,0.1508172056973464,5,0.009235673673863975,Model455,annualnoflowdays
1,1450,25,rmse,standard,0.19790964088001653,5,0.013273581501708518,Model455,annualnoflowdays
1,1450,25,rsq,standard,0.27270674367480086,5,0.03382991334756269,Model455,annualnoflowdays
1,1650,25,mae,standard,0.15104595713073196,5,0.009348775220952687,Model456,annualnoflowdays
1,1650,25,rmse,standard,0.19803890795465268,5,0.013433004995688728,Model456,annualnoflowdays
1,1650,25,rsq,standard,0.2718228287695311,5,0.034976601332196385,Model456,annualnoflowdays
2,250,25,mae,standard,0.15092452121094202,5,0.00916001543486127,Model457,annualnoflowdays
2,250,25,rmse,standard,0.19820328422317782,5,0.012987479116057738,Model457,annualnoflowdays
2,250,25,rsq,standard,0.2684508634131224,5,0.03282131279706198,Model457,annualnoflowdays
2,450,25,mae,standard,0.1511900000128143,5,0.008892788581047828,Model458,annualnoflowdays
2,450,25,rmse,standard,0.19795440184993965,5,0.013018851851168,Model458,annualnoflowdays
2,450,25,rsq,standard,0.27036643930699034,5,0.03275859227038371,Model458,annualnoflowdays
2,650,25,mae,standard,0.1506542593121463,5,0.009068293423964766,Model459,annualnoflowdays
2,650,25,rmse,standard,0.19734520561009233,5,0.012987530707866105,Model459,annualnoflowdays
2,650,25,rsq,standard,0.2747019154589827,5,0.032829069628320565,Model459,annualnoflowdays
2,850,25,mae,standard,0.15092664853082416,5,0.008953039000668397,Model460,annualnoflowdays
2,850,25,rmse,standard,0.1975331424266335,5,0.013154247417627647,Model460,annualnoflowdays
2,850,25,rsq,standard,0.27423445464085633,5,0.03458776562824137,Model460,annualnoflowdays
2,1050,25,mae,standard,0.15096122637891937,5,0.009054429882366415,Model461,annualnoflowdays
2,1050,25,rmse,standard,0.19755223225886867,5,0.013203108139257323,Model461,annualnoflowdays
2,1050,25,rsq,standard,0.27378551040546417,5,0.035009924170542855,Model461,annualnoflowdays
2,1250,25,mae,standard,0.15092255577766447,5,0.008965809049089106,Model462,annualnoflowdays
2,1250,25,rmse,standard,0.19760356703144327,5,0.013033000624786635,Model462,annualnoflowdays
2,1250,25,rsq,standard,0.2736522796042957,5,0.03400067798080635,Model462,annualnoflowdays
2,1450,25,mae,standard,0.15107635001274877,5,0.009157852009868725,Model463,annualnoflowdays
2,1450,25,rmse,standard,0.19791547806142776,5,0.01332113428143111,Model463,annualnoflowdays
2,1450,25,rsq,standard,0.27144633576739086,5,0.03524998734014866,Model463,annualnoflowdays
2,1650,25,mae,standard,0.15029906604787752,5,0.009171608896614388,Model464,annualnoflowdays
2,1650,25,rmse,standard,0.19703186166620115,5,0.01335534403445311,Model464,annualnoflowdays
2,1650,25,rsq,standard,0.27844103996583,5,0.036346787034406525,Model464,annualnoflowdays
3,250,25,mae,standard,0.15130384572037217,5,0.009179044202209956,Model465,annualnoflowdays
3,250,25,rmse,standard,0.19770519284761615,5,0.013200922864909984,Model465,annualnoflowdays
3,250,25,rsq,standard,0.2724023926772136,5,0.034369419734635906,Model465,annualnoflowdays
3,450,25,mae,standard,0.1505875831503401,5,0.0089303634176216,Model466,annualnoflowdays
3,450,25,rmse,standard,0.19736109361362833,5,0.013002659723079138,Model466,annualnoflowdays
3,450,25,rsq,standard,0.2753478150662635,5,0.034923223658274986,Model466,annualnoflowdays
3,650,25,mae,standard,0.15123247450811605,5,0.00890880922408008,Model467,annualnoflowdays
3,650,25,rmse,standard,0.19794007330968688,5,0.013134832524028426,Model467,annualnoflowdays
3,650,25,rsq,standard,0.2703598719150561,5,0.033436976710028286,Model467,annualnoflowdays
3,850,25,mae,standard,0.15117052625176783,5,0.008942717016859234,Model468,annualnoflowdays
3,850,25,rmse,standard,0.19785730073628272,5,0.01318224479768111,Model468,annualnoflowdays
3,850,25,rsq,standard,0.2715759061365516,5,0.03483844140595424,Model468,annualnoflowdays
3,1050,25,mae,standard,0.15097006785812805,5,0.009066703668272873,Model469,annualnoflowdays
3,1050,25,rmse,standard,0.19763991698606254,5,0.0133376939802456,Model469,annualnoflowdays
3,1050,25,rsq,standard,0.2740495398180222,5,0.03597164010965443,Model469,annualnoflowdays
3,1250,25,mae,standard,0.1512283081352704,5,0.008908959727915411,Model470,annualnoflowdays
3,1250,25,rmse,standard,0.19785583690602654,5,0.013191287562037215,Model470,annualnoflowdays
3,1250,25,rsq,standard,0.2720818726358734,5,0.03517892136018474,Model470,annualnoflowdays
