predictor,IncMSE,metric,region,iteration
swe.p_jfm,9.262139722935173e-4,annualfractionnoflow,Western Desert,20
p.pet_amj,8.214283871960147e-4,annualfractionnoflow,Western Desert,20
swe.p_amj,0,annualfractionnoflow,Western Desert,20
p.pet_jas,0.0017368842506408249,annualfractionnoflow,Western Desert,20
swe.p_jas,0,annualfractionnoflow,Western Desert,20
p.pet_ond,4.361206744341904e-5,annualfractionnoflow,Western Desert,20
swe.p_ond,1.988771200166068e-6,annualfractionnoflow,Western Desert,20
DRAIN_SQKM,0.06729490201242798,annualfractionnoflow,Western Desert,20
ELEV_MEAN_M_BASIN,0.018052679498687947,annualfractionnoflow,Western Desert,20
SLOPE_PCT,0.020102223155477366,annualfractionnoflow,Western Desert,20
AWCAVE,0.06044554768139468,annualfractionnoflow,Western Desert,20
PERMAVE,6.84240289149514e-4,annualfractionnoflow,Western Desert,20
TOPWET,0.05762106252016708,annualfractionnoflow,Western Desert,20
depth_bedrock_m,0.0498862032032836,annualfractionnoflow,Western Desert,20
CLAYAVE,0.0012274651591261923,annualfractionnoflow,Western Desert,20
SILTAVE,0.006150551564501967,annualfractionnoflow,Western Desert,20
SANDAVE,0.006041413799913721,annualfractionnoflow,Western Desert,20
p_mm_cy,0.001819946859986867,annualfractionnoflow,Western Desert,21
p_mm_jas,0.005779323545098761,annualfractionnoflow,Western Desert,21
p_mm_ond,4.7601094688499014e-6,annualfractionnoflow,Western Desert,21
p_mm_jfm,2.0769967161787842e-5,annualfractionnoflow,Western Desert,21
p_mm_amj,-3.802984579383726e-5,annualfractionnoflow,Western Desert,21
pet_mm_cy,0.001137444640324986,annualfractionnoflow,Western Desert,21
pet_mm_jas,0.0030886341808822305,annualfractionnoflow,Western Desert,21
pet_mm_ond,0.0037226469657518795,annualfractionnoflow,Western Desert,21
pet_mm_jfm,2.3592400076201433e-4,annualfractionnoflow,Western Desert,21
pet_mm_amj,8.42731680455321e-6,annualfractionnoflow,Western Desert,21
T_max_c_cy,0.003826031434483432,annualfractionnoflow,Western Desert,21
T_max_c_jas,8.741537800351241e-4,annualfractionnoflow,Western Desert,21
T_max_c_ond,0.0017397864133812133,annualfractionnoflow,Western Desert,21
T_max_c_jfm,0.001310787641506097,annualfractionnoflow,Western Desert,21
T_max_c_amj,4.180644887390047e-4,annualfractionnoflow,Western Desert,21
T_min_c_cy,0.001508564905779812,annualfractionnoflow,Western Desert,21
T_min_c_jas,0.002537101237815536,annualfractionnoflow,Western Desert,21
T_min_c_ond,0.003727507331793006,annualfractionnoflow,Western Desert,21
T_min_c_jfm,0.001060096818471767,annualfractionnoflow,Western Desert,21
T_min_c_amj,8.462681615663267e-5,annualfractionnoflow,Western Desert,21
pcumdist10days,-6.19705851959433e-5,annualfractionnoflow,Western Desert,21
pcumdist50days,3.494792690602502e-4,annualfractionnoflow,Western Desert,21
pcumdist90days,2.9137113686293424e-5,annualfractionnoflow,Western Desert,21
swe_mm_cy,5.952308009192505e-4,annualfractionnoflow,Western Desert,21
swe_mm_jas,0,annualfractionnoflow,Western Desert,21
swe_mm_ond,-5.4256073263075955e-5,annualfractionnoflow,Western Desert,21
swe_mm_jfm,2.876498247952087e-4,annualfractionnoflow,Western Desert,21
swe_mm_amj,0,annualfractionnoflow,Western Desert,21
srad_wm2_cy,0.004977394704074799,annualfractionnoflow,Western Desert,21
srad_wm2_jas,0.005364295886758786,annualfractionnoflow,Western Desert,21
srad_wm2_ond,2.1951553548184963e-4,annualfractionnoflow,Western Desert,21
srad_wm2_jfm,1.112116735575518e-4,annualfractionnoflow,Western Desert,21
srad_wm2_amj,6.082978855930642e-4,annualfractionnoflow,Western Desert,21
pdsi_cy,8.045232493410124e-5,annualfractionnoflow,Western Desert,21
pdsi_jas,4.48595818055076e-5,annualfractionnoflow,Western Desert,21
pdsi_ond,5.655730677592915e-6,annualfractionnoflow,Western Desert,21
pdsi_jfm,-4.515642235611457e-4,annualfractionnoflow,Western Desert,21
pdsi_amj,-2.523939649903462e-4,annualfractionnoflow,Western Desert,21
p.pet_cy,0.0025400113510544897,annualfractionnoflow,Western Desert,21
swe.p_cy,0.001177436530320791,annualfractionnoflow,Western Desert,21
p.pet_jfm,-9.754591364952624e-5,annualfractionnoflow,Western Desert,21
swe.p_jfm,0.002103460042659612,annualfractionnoflow,Western Desert,21
p.pet_amj,2.525833755978211e-4,annualfractionnoflow,Western Desert,21
swe.p_amj,0,annualfractionnoflow,Western Desert,21
p.pet_jas,0.002791556700405889,annualfractionnoflow,Western Desert,21
swe.p_jas,0,annualfractionnoflow,Western Desert,21
p.pet_ond,1.4015800365360466e-4,annualfractionnoflow,Western Desert,21
swe.p_ond,1.546038733892267e-6,annualfractionnoflow,Western Desert,21
DRAIN_SQKM,0.020401856418051496,annualfractionnoflow,Western Desert,21
ELEV_MEAN_M_BASIN,0.018126617884327113,annualfractionnoflow,Western Desert,21
SLOPE_PCT,0.014931291109751436,annualfractionnoflow,Western Desert,21
AWCAVE,0.04378646435186796,annualfractionnoflow,Western Desert,21
PERMAVE,0.001747781187129775,annualfractionnoflow,Western Desert,21
TOPWET,0.014359693516350795,annualfractionnoflow,Western Desert,21
depth_bedrock_m,0.05659796231285281,annualfractionnoflow,Western Desert,21
CLAYAVE,0.0017641697628947065,annualfractionnoflow,Western Desert,21
SILTAVE,0.005935966385434891,annualfractionnoflow,Western Desert,21
SANDAVE,0.003363345957607151,annualfractionnoflow,Western Desert,21
p_mm_cy,5.034044207105497e-4,annualfractionnoflow,Western Desert,22
p_mm_jas,0.0027673487948659124,annualfractionnoflow,Western Desert,22
p_mm_ond,8.888729464798002e-5,annualfractionnoflow,Western Desert,22
p_mm_jfm,-1.1735855399788017e-4,annualfractionnoflow,Western Desert,22
p_mm_amj,4.7380706095676574e-5,annualfractionnoflow,Western Desert,22
pet_mm_cy,0.0026773898366729628,annualfractionnoflow,Western Desert,22
pet_mm_jas,4.275064870630073e-4,annualfractionnoflow,Western Desert,22
pet_mm_ond,0.004257163552738862,annualfractionnoflow,Western Desert,22
pet_mm_jfm,3.112948148840599e-4,annualfractionnoflow,Western Desert,22
pet_mm_amj,8.162112930512123e-4,annualfractionnoflow,Western Desert,22
T_max_c_cy,0.006655279751303847,annualfractionnoflow,Western Desert,22
T_max_c_jas,0.0028341911089385615,annualfractionnoflow,Western Desert,22
T_max_c_ond,0.0018238338046869538,annualfractionnoflow,Western Desert,22
T_max_c_jfm,-2.733552038943222e-4,annualfractionnoflow,Western Desert,22
T_max_c_amj,7.250017265597267e-4,annualfractionnoflow,Western Desert,22
T_min_c_cy,0.004319349455670087,annualfractionnoflow,Western Desert,22
T_min_c_jas,0.005539788125531786,annualfractionnoflow,Western Desert,22
T_min_c_ond,0.0018177209145210406,annualfractionnoflow,Western Desert,22
T_min_c_jfm,7.751756853056441e-4,annualfractionnoflow,Western Desert,22
T_min_c_amj,2.45928973629195e-4,annualfractionnoflow,Western Desert,22
pcumdist10days,2.698510901626668e-6,annualfractionnoflow,Western Desert,22
pcumdist50days,2.196091557179002e-5,annualfractionnoflow,Western Desert,22
pcumdist90days,-1.035607560180356e-4,annualfractionnoflow,Western Desert,22
swe_mm_cy,0.0010335012995382165,annualfractionnoflow,Western Desert,22
swe_mm_jas,0,annualfractionnoflow,Western Desert,22
swe_mm_ond,6.330861829653962e-5,annualfractionnoflow,Western Desert,22
swe_mm_jfm,2.5470639396456886e-4,annualfractionnoflow,Western Desert,22
swe_mm_amj,0,annualfractionnoflow,Western Desert,22
srad_wm2_cy,0.004467423739248062,annualfractionnoflow,Western Desert,22
srad_wm2_jas,4.908370118850827e-4,annualfractionnoflow,Western Desert,22
srad_wm2_ond,1.9121479221477524e-4,annualfractionnoflow,Western Desert,22
srad_wm2_jfm,3.392055303804174e-4,annualfractionnoflow,Western Desert,22
srad_wm2_amj,9.950940500108117e-4,annualfractionnoflow,Western Desert,22
pdsi_cy,-1.5375071992963248e-4,annualfractionnoflow,Western Desert,22
pdsi_jas,-5.20381113276991e-5,annualfractionnoflow,Western Desert,22
pdsi_ond,-1.9222655278964537e-4,annualfractionnoflow,Western Desert,22
pdsi_jfm,-3.783283138365196e-4,annualfractionnoflow,Western Desert,22
pdsi_amj,-3.541077339152504e-4,annualfractionnoflow,Western Desert,22
p.pet_cy,0.00161193088080217,annualfractionnoflow,Western Desert,22
swe.p_cy,1.5042243785653599e-4,annualfractionnoflow,Western Desert,22
p.pet_jfm,-2.1892027282269233e-4,annualfractionnoflow,Western Desert,22
swe.p_jfm,7.686001234383298e-4,annualfractionnoflow,Western Desert,22
p.pet_amj,2.1772562942855213e-4,annualfractionnoflow,Western Desert,22
swe.p_amj,0,annualfractionnoflow,Western Desert,22
p.pet_jas,7.392031906028175e-4,annualfractionnoflow,Western Desert,22
swe.p_jas,0,annualfractionnoflow,Western Desert,22
p.pet_ond,4.0182500163714416e-4,annualfractionnoflow,Western Desert,22
swe.p_ond,1.2784870285893976e-4,annualfractionnoflow,Western Desert,22
DRAIN_SQKM,0.06546311671362835,annualfractionnoflow,Western Desert,22
ELEV_MEAN_M_BASIN,0.02866469110414681,annualfractionnoflow,Western Desert,22
SLOPE_PCT,0.029609327863727487,annualfractionnoflow,Western Desert,22
AWCAVE,0.0073283876661242075,annualfractionnoflow,Western Desert,22
PERMAVE,0.0016259613110294173,annualfractionnoflow,Western Desert,22
TOPWET,0.06919413183798509,annualfractionnoflow,Western Desert,22
depth_bedrock_m,0.010526089993265254,annualfractionnoflow,Western Desert,22
CLAYAVE,2.12036112128549e-4,annualfractionnoflow,Western Desert,22
SILTAVE,0.003511850014766958,annualfractionnoflow,Western Desert,22
SANDAVE,0.005175817804132379,annualfractionnoflow,Western Desert,22
p_mm_cy,0.002039265399373969,annualfractionnoflow,Western Desert,23
p_mm_jas,0.0076504689395634345,annualfractionnoflow,Western Desert,23
p_mm_ond,2.1303911217683636e-4,annualfractionnoflow,Western Desert,23
p_mm_jfm,1.685956352090392e-4,annualfractionnoflow,Western Desert,23
p_mm_amj,6.764145133820788e-4,annualfractionnoflow,Western Desert,23
pet_mm_cy,-5.113685950580356e-5,annualfractionnoflow,Western Desert,23
pet_mm_jas,9.793920855831106e-4,annualfractionnoflow,Western Desert,23
pet_mm_ond,1.701447109711819e-4,annualfractionnoflow,Western Desert,23
pet_mm_jfm,8.082984266274659e-4,annualfractionnoflow,Western Desert,23
pet_mm_amj,1.8239819941863364e-4,annualfractionnoflow,Western Desert,23
T_max_c_cy,0.002265637482147495,annualfractionnoflow,Western Desert,23
T_max_c_jas,0.0015585821037206622,annualfractionnoflow,Western Desert,23
T_max_c_ond,0.0018153487008453085,annualfractionnoflow,Western Desert,23
T_max_c_jfm,8.503614193900302e-4,annualfractionnoflow,Western Desert,23
T_max_c_amj,0.001021375391701342,annualfractionnoflow,Western Desert,23
T_min_c_cy,0.012926141647876891,annualfractionnoflow,Western Desert,23
T_min_c_jas,9.612296969479567e-4,annualfractionnoflow,Western Desert,23
T_min_c_ond,0.008454000972278223,annualfractionnoflow,Western Desert,23
T_min_c_jfm,0.006854200683918439,annualfractionnoflow,Western Desert,23
T_min_c_amj,0.0019831791281170125,annualfractionnoflow,Western Desert,23
pcumdist10days,8.987582125092953e-5,annualfractionnoflow,Western Desert,23
pcumdist50days,1.1624186732654557e-4,annualfractionnoflow,Western Desert,23
pcumdist90days,1.2480753609303062e-4,annualfractionnoflow,Western Desert,23
swe_mm_cy,2.666581239472101e-4,annualfractionnoflow,Western Desert,23
swe_mm_jas,0,annualfractionnoflow,Western Desert,23
swe_mm_ond,1.3985799660128846e-5,annualfractionnoflow,Western Desert,23
swe_mm_jfm,1.1549169012630674e-4,annualfractionnoflow,Western Desert,23
swe_mm_amj,0,annualfractionnoflow,Western Desert,23
srad_wm2_cy,0.008934655914240927,annualfractionnoflow,Western Desert,23
srad_wm2_jas,0.014544893659497925,annualfractionnoflow,Western Desert,23
srad_wm2_ond,-3.363965304849096e-5,annualfractionnoflow,Western Desert,23
srad_wm2_jfm,-1.6016169841346695e-4,annualfractionnoflow,Western Desert,23
srad_wm2_amj,0.0016961289357615421,annualfractionnoflow,Western Desert,23
pdsi_cy,3.843610708323072e-4,annualfractionnoflow,Western Desert,23
pdsi_jas,2.235985745105001e-5,annualfractionnoflow,Western Desert,23
pdsi_ond,8.610104830236225e-5,annualfractionnoflow,Western Desert,23
pdsi_jfm,-5.208568875761968e-4,annualfractionnoflow,Western Desert,23
pdsi_amj,2.5216045312368205e-4,annualfractionnoflow,Western Desert,23
p.pet_cy,0.002467416162464237,annualfractionnoflow,Western Desert,23
swe.p_cy,0.0012105932063127371,annualfractionnoflow,Western Desert,23
p.pet_jfm,5.68664480258803e-4,annualfractionnoflow,Western Desert,23
swe.p_jfm,0.0015723433295425173,annualfractionnoflow,Western Desert,23
p.pet_amj,5.537599761080748e-4,annualfractionnoflow,Western Desert,23
swe.p_amj,0,annualfractionnoflow,Western Desert,23
p.pet_jas,0.0021676082357790323,annualfractionnoflow,Western Desert,23
swe.p_jas,0,annualfractionnoflow,Western Desert,23
p.pet_ond,1.2582630112496855e-4,annualfractionnoflow,Western Desert,23
swe.p_ond,-2.985231153731354e-5,annualfractionnoflow,Western Desert,23
DRAIN_SQKM,0.009661056514651233,annualfractionnoflow,Western Desert,23
ELEV_MEAN_M_BASIN,0.012925988002194175,annualfractionnoflow,Western Desert,23
SLOPE_PCT,0.017291283926912836,annualfractionnoflow,Western Desert,23
AWCAVE,0.05477144744348507,annualfractionnoflow,Western Desert,23
PERMAVE,0.002820604804797043,annualfractionnoflow,Western Desert,23
TOPWET,0.010289977253988006,annualfractionnoflow,Western Desert,23
depth_bedrock_m,0.051901264232158136,annualfractionnoflow,Western Desert,23
CLAYAVE,0.07062143713195079,annualfractionnoflow,Western Desert,23
SILTAVE,0.005115287434273584,annualfractionnoflow,Western Desert,23
SANDAVE,0.0031925484716329024,annualfractionnoflow,Western Desert,23
p_mm_cy,0.0014733616061233647,annualfractionnoflow,Western Desert,24
p_mm_jas,0.002909735758089555,annualfractionnoflow,Western Desert,24
p_mm_ond,1.1338037111464622e-4,annualfractionnoflow,Western Desert,24
p_mm_jfm,2.9320287911520837e-4,annualfractionnoflow,Western Desert,24
p_mm_amj,2.8955152652551056e-4,annualfractionnoflow,Western Desert,24
pet_mm_cy,8.51859035176978e-5,annualfractionnoflow,Western Desert,24
pet_mm_jas,-9.863261763355025e-5,annualfractionnoflow,Western Desert,24
pet_mm_ond,2.2238624559609157e-4,annualfractionnoflow,Western Desert,24
pet_mm_jfm,-3.126899634753882e-5,annualfractionnoflow,Western Desert,24
pet_mm_amj,-2.4434350239567796e-4,annualfractionnoflow,Western Desert,24
T_max_c_cy,3.346176321123154e-4,annualfractionnoflow,Western Desert,24
T_max_c_jas,7.447256267133732e-4,annualfractionnoflow,Western Desert,24
T_max_c_ond,8.604154750238772e-4,annualfractionnoflow,Western Desert,24
T_max_c_jfm,1.9281090825898223e-4,annualfractionnoflow,Western Desert,24
T_max_c_amj,2.046609901620905e-5,annualfractionnoflow,Western Desert,24
T_min_c_cy,0.00899974594244569,annualfractionnoflow,Western Desert,24
T_min_c_jas,0.0010962506458314471,annualfractionnoflow,Western Desert,24
T_min_c_ond,0.008339532488357188,annualfractionnoflow,Western Desert,24
T_min_c_jfm,0.0038816143151190487,annualfractionnoflow,Western Desert,24
T_min_c_amj,3.578472939464292e-4,annualfractionnoflow,Western Desert,24
pcumdist10days,-7.743806840271708e-5,annualfractionnoflow,Western Desert,24
pcumdist50days,-8.679977181349408e-5,annualfractionnoflow,Western Desert,24
pcumdist90days,1.0396792632131299e-4,annualfractionnoflow,Western Desert,24
swe_mm_cy,3.737978115087721e-4,annualfractionnoflow,Western Desert,24
swe_mm_jas,0,annualfractionnoflow,Western Desert,24
swe_mm_ond,4.0848069389661114e-4,annualfractionnoflow,Western Desert,24
swe_mm_jfm,1.934201770674465e-4,annualfractionnoflow,Western Desert,24
swe_mm_amj,0,annualfractionnoflow,Western Desert,24
srad_wm2_cy,0.005410122420258634,annualfractionnoflow,Western Desert,24
srad_wm2_jas,0.0050673214943237595,annualfractionnoflow,Western Desert,24
srad_wm2_ond,1.8491048945541618e-4,annualfractionnoflow,Western Desert,24
srad_wm2_jfm,-4.2662888294400455e-4,annualfractionnoflow,Western Desert,24
srad_wm2_amj,0.0017749012872841157,annualfractionnoflow,Western Desert,24
pdsi_cy,1.8191089951133767e-4,annualfractionnoflow,Western Desert,24
pdsi_jas,1.2276899506321917e-4,annualfractionnoflow,Western Desert,24
pdsi_ond,6.793557180001637e-5,annualfractionnoflow,Western Desert,24
pdsi_jfm,-3.6273193408918066e-4,annualfractionnoflow,Western Desert,24
pdsi_amj,3.238767655557833e-5,annualfractionnoflow,Western Desert,24
p.pet_cy,7.54814459566891e-4,annualfractionnoflow,Western Desert,24
swe.p_cy,4.420463160155438e-4,annualfractionnoflow,Western Desert,24
p.pet_jfm,3.239484705985303e-4,annualfractionnoflow,Western Desert,24
swe.p_jfm,5.98755700854192e-4,annualfractionnoflow,Western Desert,24
p.pet_amj,2.8063850452096027e-4,annualfractionnoflow,Western Desert,24
swe.p_amj,0,annualfractionnoflow,Western Desert,24
p.pet_jas,0.0014077783018713102,annualfractionnoflow,Western Desert,24
swe.p_jas,0,annualfractionnoflow,Western Desert,24
p.pet_ond,2.0593440684521722e-4,annualfractionnoflow,Western Desert,24
swe.p_ond,9.162277121884158e-5,annualfractionnoflow,Western Desert,24
DRAIN_SQKM,0.07063836286724258,annualfractionnoflow,Western Desert,24
ELEV_MEAN_M_BASIN,0.025001967816914605,annualfractionnoflow,Western Desert,24
SLOPE_PCT,0.016168926860889575,annualfractionnoflow,Western Desert,24
AWCAVE,0.06058422326491659,annualfractionnoflow,Western Desert,24
PERMAVE,5.595678870817613e-4,annualfractionnoflow,Western Desert,24
TOPWET,0.0623532417616182,annualfractionnoflow,Western Desert,24
depth_bedrock_m,0.04307910901362356,annualfractionnoflow,Western Desert,24
CLAYAVE,0.001358741867815368,annualfractionnoflow,Western Desert,24
SILTAVE,0.0033303484817127295,annualfractionnoflow,Western Desert,24
SANDAVE,0.0037357481350318543,annualfractionnoflow,Western Desert,24
p_mm_cy,0.0030870271281825167,annualfractionnoflow,Western Desert,25
p_mm_jas,0.008760160271551912,annualfractionnoflow,Western Desert,25
p_mm_ond,6.541214641801916e-4,annualfractionnoflow,Western Desert,25
p_mm_jfm,4.728608775562537e-4,annualfractionnoflow,Western Desert,25
p_mm_amj,-1.1445324483599799e-4,annualfractionnoflow,Western Desert,25
pet_mm_cy,-6.414189500960566e-5,annualfractionnoflow,Western Desert,25
pet_mm_jas,4.0119741422836087e-4,annualfractionnoflow,Western Desert,25
pet_mm_ond,-4.361703130779397e-5,annualfractionnoflow,Western Desert,25
pet_mm_jfm,5.377467019876955e-4,annualfractionnoflow,Western Desert,25
pet_mm_amj,4.0446882348483317e-4,annualfractionnoflow,Western Desert,25
T_max_c_cy,0.0011088772782433902,annualfractionnoflow,Western Desert,25
T_max_c_jas,6.745211299690689e-4,annualfractionnoflow,Western Desert,25
T_max_c_ond,0.0015966270368213185,annualfractionnoflow,Western Desert,25
T_max_c_jfm,0.0015833412262867947,annualfractionnoflow,Western Desert,25
T_max_c_amj,5.229757798670896e-4,annualfractionnoflow,Western Desert,25
T_min_c_cy,0.0020488032577329054,annualfractionnoflow,Western Desert,25
T_min_c_jas,2.728795707758962e-4,annualfractionnoflow,Western Desert,25
T_min_c_ond,0.001539932860475096,annualfractionnoflow,Western Desert,25
