predictor,PrcIncMSE,metric,region,iteration
pet_mm_ond,9.304061579271194,zeroflowfirst,South Great Plains,5
pet_mm_jfm,10.078603931118009,zeroflowfirst,South Great Plains,5
pet_mm_amj,10.224038782779177,zeroflowfirst,South Great Plains,5
T_max_c_cy,7.102145556014572,zeroflowfirst,South Great Plains,5
T_max_c_jas,7.667257239772605,zeroflowfirst,South Great Plains,5
T_max_c_ond,11.512045986524164,zeroflowfirst,South Great Plains,5
T_max_c_jfm,7.853552570372193,zeroflowfirst,South Great Plains,5
T_max_c_amj,11.666559272291414,zeroflowfirst,South Great Plains,5
swe_mm_cy,7.071789996645321,zeroflowfirst,South Great Plains,5
swe_mm_jas,1.1028164525956863,zeroflowfirst,South Great Plains,5
swe_mm_ond,5.8104101103702,zeroflowfirst,South Great Plains,5
swe_mm_jfm,7.092464209458504,zeroflowfirst,South Great Plains,5
swe_mm_amj,4.07624554195595,zeroflowfirst,South Great Plains,5
p.pet_cy,8.25594515575768,zeroflowfirst,South Great Plains,5
swe.p_cy,6.81901918993835,zeroflowfirst,South Great Plains,5
p.pet_jfm,7.890310808054762,zeroflowfirst,South Great Plains,5
swe.p_jfm,4.576658620409313,zeroflowfirst,South Great Plains,5
p.pet_amj,12.88430670998436,zeroflowfirst,South Great Plains,5
swe.p_amj,1.961223861464258,zeroflowfirst,South Great Plains,5
p.pet_jas,7.316993269199572,zeroflowfirst,South Great Plains,5
swe.p_jas,1.8379044696866496,zeroflowfirst,South Great Plains,5
p.pet_ond,9.287209532467498,zeroflowfirst,South Great Plains,5
swe.p_ond,6.625625531929371,zeroflowfirst,South Great Plains,5
p_mm_cy.previous,12.595913406740994,zeroflowfirst,South Great Plains,5
p_mm_jas.previous,6.695302392834269,zeroflowfirst,South Great Plains,5
p_mm_ond.previous,11.224011552856611,zeroflowfirst,South Great Plains,5
p_mm_jfm.previous,9.798929081121235,zeroflowfirst,South Great Plains,5
p_mm_amj.previous,9.833041345661629,zeroflowfirst,South Great Plains,5
pet_mm_cy.previous,8.68530070682309,zeroflowfirst,South Great Plains,5
pet_mm_jas.previous,8.088148913779445,zeroflowfirst,South Great Plains,5
pet_mm_ond.previous,8.133425114821556,zeroflowfirst,South Great Plains,5
pet_mm_jfm.previous,8.882511141484272,zeroflowfirst,South Great Plains,5
pet_mm_amj.previous,8.937988616793234,zeroflowfirst,South Great Plains,5
T_max_c_cy.previous,11.361073452654916,zeroflowfirst,South Great Plains,5
T_max_c_jas.previous,7.381566949320646,zeroflowfirst,South Great Plains,5
T_max_c_ond.previous,9.163647609290557,zeroflowfirst,South Great Plains,5
T_max_c_jfm.previous,10.730220134376157,zeroflowfirst,South Great Plains,5
T_max_c_amj.previous,8.985472406979717,zeroflowfirst,South Great Plains,5
swe_mm_cy.previous,5.195889073949801,zeroflowfirst,South Great Plains,5
swe_mm_jas.previous,-1.4462723638909407,zeroflowfirst,South Great Plains,5
swe_mm_ond.previous,5.271030750194929,zeroflowfirst,South Great Plains,5
swe_mm_jfm.previous,9.948936553511686,zeroflowfirst,South Great Plains,5
swe_mm_amj.previous,3.2340669090690963,zeroflowfirst,South Great Plains,5
